 IPER  ISTEP  TLEN  ILYR  STAIN  TOPIN  BOTIN  CSTIN  IBEIN  IBVIN  WSTIN  CNHIN  STAOUT  TOPOUT  BOTOUT  CSTOUT  IBEOUT  IBVOUT  WSTOUT  CNHOUT  ABER
 1          28         22.376253        1          0                0                0                0                0.092061258      0.28618914       0                0                0                0                0                0                0                0                0                0.37825039       6.9388939e-18   
 1          29         23.878204        1          0                0                0                0                0.093356085      0.29735627       0                0                0                0                0                0                0                0                0                0.39071236       6.9388939e-18   
 1          30         25.455252        1          0                0                0                0                0.094517961      0.3088351        0                0                0                0                0                0                0                0                0                0.40335306       3.469447e-18    
 1          31         27.111152        1          0                0                0                0                0.095550931      0.32062933       0                0                0                0                0                0                0                0                0                0.41618026       5.2041704e-18   
 1          32         28.849848        1          0                0                0                0                0.096460325      0.33274132       0                0                0                0                0                0                0                0                0                0.42920164       5.2041704e-18   
 1          33         30.675479        1          0                0                0                0                0.097252626      0.34517223       0                0                0                0                0                0                0                0                0                0.44242485       6.9388939e-18   
 1          34         32.592391        1          0                0                0                0                0.097935302      0.35792224       0                0                0                0                0                0                0                0                0                0.45585755       5.2041704e-18   
 1          35         34.605148        1          0                0                0                0                0.098516621      0.37099082       0                0                0                0                0                0                0                0                0                0.46950744       5.2041704e-18   
 1          36         36.718544        1          0                0                0                0                0.09900544       0.38437686       0                0                0                0                0                0                0                0                0                0.4833823        6.9388939e-18   
 1          37         38.937609        1          0                0                0                0                0.099410987      0.39807903       0                0                0                0                0                0                0                0                0                0.49749002       8.6736174e-18   
 1          38         41.267627        1          0                0                0                0                0.099742639      0.41209594       0                0                0                0                0                0                0                0                0                0.51183858       1.0408341e-17   
 1          39         43.714147        1          0                0                0                0                0.1000097        0.42642643       0                0                0                0                0                0                0                0                0                0.52643613       1.2143064e-17   
 1          40         46.282992        1          0                0                0                0                0.10022122       0.44106972       0                0                0                0                0                0                0                0                0                0.54129094       1.2143064e-17   
 1          41         48.98028         1          0                0                0                0                0.10038577       0.45602569       0                0                0                0                0                0                0                0                0                0.55641146       1.2143064e-17   
 1          42         51.812432        1          0                0                0                0                0.10051133       0.47129499       0                0                0                0                0                0                0                0                0                0.57180631       1.2143064e-17   
 1          43         54.786192        1          0                0                0                0                0.10060515       0.48687914       0                0                0                0                0                0                0                0                0                0.58748429       1.2143064e-17   
 1          44         57.908639        1          0                0                0                0                0.10067368       0.50278072       0                0                0                0                0                0                0                0                0                0.6034544        1.2143064e-17   
 1          45         61.187209        1          0                0                0                0                0.10072252       0.51900331       0                0                0                0                0                0                0                0                0                0.61972583       1.5612511e-17   
 1          46         64.629708        1          0                0                0                0                0.10075638       0.53555158       0                0                0                0                0                0                0                0                0                0.63630797       1.5612511e-17   
 1          47         68.244331        1          0                0                0                0                0.10077918       0.55243123       0                0                0                0                0                0                0                0                0                0.65321042       1.5612511e-17   
 1          48         72.039686        1          0                0                0                0                0.10079404       0.56964896       0                0                0                0                0                0                0                0                0                0.670443         1.5612511e-17   
 1          49         76.024808        1          0                0                0                0                0.10080337       0.58721238       0                0                0                0                0                0                0                0                0                0.68801575       1.5612511e-17   
 1          50         80.209187        1          0                0                0                0                0.10080901       0.60512992       0                0                0                0                0                0                0                0                0                0.70593893       1.5612511e-17   
 1          51         84.602784        1          0                0                0                0                0.10081226       0.62341077       0                0                0                0                0                0                0                0                0                0.72422303       1.5612511e-17   
 1          52         89.216062        1          0                0                0                0                0.10081404       0.64206473       0                0                0                0                0                0                0                0                0                0.74287877       1.2143064e-17   
 1          53         94.060003        1          0                0                0                0                0.10081497       0.66110216       0                0                0                0                0                0                0                0                0                0.76191712       8.6736174e-18   
 1          54         99.146141        1          0                0                0                0                0.10081542       0.68053387       0                0                0                0                0                0                0                0                0                0.78134929       5.2041704e-18   
 1          55         104.48659        1          0                0                0                0                0.10081562       0.7003711        0                0                0                0                0                0                0                0                0                0.80118672       5.2041704e-18   
 1          56         110.09405        1          0                0                0                0                0.1008157        0.72062543       0                0                0                0                0                0                0                0                0                0.82144113       5.2041704e-18   
 1          57         115.98189        1          0                0                0                0                0.10081573       0.74130875       0                0                0                0                0                0                0                0                0                0.84212449       8.6736174e-18   
 1          58         122.16413        1          0                0                0                0                0.10081574       0.76243328       0                0                0                0                0                0                0                0                0                0.86324903       8.6736174e-18   
 1          59         128.65547        1          0                0                0                0                0.10081575       0.78401151       0                0                0                0                0                0                0                0                0                0.88482726       8.6736174e-18   
 1          60         135.47138        1          0                0                0                0                0.10081575       0.80605621       0                0                0                0                0                0                0                0                0                0.90687196       5.2041704e-18   
 1          61         142.62809        1          0                0                0                0                0.10081575       0.82858046       0                0                0                0                0                0                0                0                0                0.92939621       8.6736174e-18   
 1          62         150.14263        1          0                0                0                0                0.10081575       0.85159762       0                0                0                0                0                0                0                0                0                0.95241336       8.6736174e-18   
 1          63         158.0329         1          0                0                0                0                0.10081575       0.87512134       0                0                0                0                0                0                0                0                0                0.97593709       5.2041704e-18   
 1          64         166.31769        1          0                0                0                0                0.10081575       0.8991656        0                0                0                0                0                0                0                0                0                0.99998134       5.2041704e-18   
 1          65         175.01671        1          0                0                0                0                0.10081575       0.92374467       0                0                0                0                0                0                4.8474417e-16    0                0                1.0245604        1.7347235e-18   
 1          66         184.15068        1          0                0                0                0                0.10081575       0.94887315       0                0                0                0                0                0                1.04864e-14      0                0                1.0496889        1.7347235e-18   
 1          67         193.74135        1          0                0                0                0                0.10081575       0.97456598       0                0                0                0                0                0                2.7135611e-14    0                0                1.0753817        5.2041704e-18   
 1          68         203.81156        1          0                0                0                0                0.10081575       1.0008384        0                0                0                0                0                0                2.7135611e-14    0                0                1.1016542        1.7347235e-18   
 1          69         214.38528        1          0                0                0                0                0.10081575       1.0277061        0                0                0                0                0                0                2.7135611e-14    0                0                1.1285219        5.2041704e-18   
 1          70         225.48768        1          0                0                0                0                0.10081575       1.055185         0                0                0                0                0                0                2.7135611e-14    0                0                1.1560007        5.2041704e-18   
 1          71         237.1452         1          0                0                0                0                0.10081575       1.0832914        0                0                0                0                0                0                2.7135611e-14    0                0                1.1841072        8.6736174e-18   
 1          72         249.3856         1          0                0                0                0                0.10081575       1.1120421        0                0                0                0                0                0                2.7135611e-14    0                0                1.2128578        8.6736174e-18   
 1          73         262.23802        1          0                0                0                0                0.10081575       1.1414541        0                0                0                0                0                0                2.7135611e-14    0                0                1.2422699        8.6736174e-18   
 1          74         275.73305        1          0                0                0                0                0.10081575       1.171545         0                0                0                0                0                0                2.7135611e-14    0                0                1.2723607        8.6736174e-18   
 1          75         289.90284        1          0                0                0                0                0.10081575       1.2023325        0                0                0                0                0                0                2.7135611e-14    0                0                1.3031483        8.6736174e-18   
 1          76         304.78113        1          0                0                0                0                0.10081575       1.2338351        0                0                0                0                0                0                2.7135611e-14    0                0                1.3346509        8.6736174e-18   
 1          77         320.40332        1          0                0                0                0                0.10081575       1.2660715        0                0                0                0                0                0                2.7135611e-14    0                0                1.3668872        1.7347235e-18   
 1          78         336.80662        1          0                0                0                0                0.10081575       1.2990608        0                0                0                0                0                0                2.7135611e-14    0                0                1.3998765        1.7347235e-18   
 1          79         354.03009        1          0                0                0                0                0.10081575       1.3328226        0                0                0                0                0                0                2.7135611e-14    0                0                1.4336383        1.7347235e-18   
 1          80         372.11474        1          0                0                0                0                0.10081575       1.367377         0                0                0                0                0                0                2.7135611e-14    0                0                1.4681928        -5.2041704e-18  
 1          81         391.10361        1          0                0                0                0                0.10081575       1.4027446        0                0                0                0                0                0                2.7135611e-14    0                0                1.5035604        -1.2143064e-17  
 1          82         411.04193        1          0                0                0                0                0.10081575       1.4389464        0                0                0                0                0                0                2.7135611e-14    0                0                1.5397621        -1.2143064e-17  
 1          83         431.97716        1          0                0                0                0                0.10081575       1.4760039        0                0                0                0                0                0                2.7135611e-14    0                0                1.5768196        -1.2143064e-17  
 1          84         453.95916        1          0                0                0                0                0.10081575       1.5139391        0                0                0                0                0                0                2.7135611e-14    0                0                1.6147548        -1.2143064e-17  
 1          85         477.04026        1          0                0                0                0                0.10081575       1.5527745        0                0                0                0                0                0                2.7135611e-14    0                0                1.6535903        -1.2143064e-17  
 1          86         501.27541        1          0                0                0                0                0.10081575       1.5925334        0                0                0                0                0                0                2.7135611e-14    0                0                1.6933491        -1.2143064e-17  
 1          87         526.72232        1          0                0                0                0                0.10081575       1.6332392        0                0                0                0                0                0                2.7135611e-14    0                0                1.734055         -1.2143064e-17  
 1          88         553.44157        1          0                0                0                0                0.10081575       1.6749162        0                0                0                0                0                0                2.7135611e-14    0                0                1.775732         -1.2143064e-17  
 1          89         581.49679        1          0                0                0                0                0.10081575       1.7175892        0                0                0                0                0                0                2.7135611e-14    0                0                1.8184049        -1.2143064e-17  
 1          90         610.95476        1          0                0                0                0                0.10081575       1.7612835        0                0                0                0                0                0                2.7135611e-14    0                0                1.8620992        -1.2143064e-17  
 1          91         641.88564        1          0                0                0                0                0.10081575       1.806025         0                0                0                0                0                0                2.7135611e-14    0                0                1.9068408        -1.2143064e-17  
 1          92         674.36306        1          0                0                0                0                0.10081575       1.8518404        0                0                0                0                0                0                2.7135611e-14    0                0                1.9526562        -1.2143064e-17  
 1          93         708.46435        1          0                0                0                0                0.10081575       1.8987569        0                0                0                0                0                0                2.7135611e-14    0                0                1.9995727        -1.2143064e-17  
 1          94         744.27071        1          0                0                0                0                0.10081575       1.9468024        0                0                0                0                0                0                2.7135611e-14    0                0                2.0476182        -1.2143064e-17  
 1          95         781.86738        1          0                0                0                0                0.10081575       1.9960054        0                0                0                0                0                0                2.7135611e-14    0                0                2.0968211        -1.2143064e-17  
 1          96         821.34389        1          0                0                0                0                0.10081575       2.0463951        0                0                0                0                0                0                2.7135611e-14    0                0                2.1472108        -1.2143064e-17  
 1          97         862.79422        1          0                0                0                0                0.10081575       2.0980015        0                0                0                0                0                0                2.7135611e-14    0                0                2.1988172        -1.2143064e-17  
 1          98         906.31707        1          0                0                0                0                0.10081575       2.1508552        0                0                0                0                0                0                2.7135611e-14    0                0                2.2516709        -1.2143064e-17  
 1          99         952.01606        1          0                0                0                0                0.10081575       2.2049876        0                0                0                0                0                0                2.7135611e-14    0                0                2.3058034        -1.2143064e-17  
 1          100        1000             1          0                0                0                0                0.10081575       2.2604309        0                0                0                0                0                0                2.7135611e-14    0                0                2.3612467        -1.2143064e-17  
